,DSRCT0,DSRCT1,DSRCT2,DSRCT3,DSRCT4,DSRCT5,DSRCT6,DSRCT7,DSRCT8,DSRCT9,DSRCT10,DSRCT11,DSRCT12,DSRCT13,DSRCT14,DSRCT15,DSRCT16,DSRCT17,DSRCT18,ERMS0,ERMS1,ERMS2,ERMS3,ERMS4,ERMS5,ERMS6,ERMS7,ERMS8,OST0,EWS0,EWS1,EWS2,EWS3,EWS4,EWS5,EWS6,EWS7,EWS8,EWS9,EWS10,EWS11,OST1,OST2,OST3,OST4,OST5,OST6,OST7,OST8,OST9,OST10,OST11,OST12,OST13,OST14,OST15,OST16,OST17,OST18,OST19,OST20,OST21,OST22,OST23,OST24,OST25,OST26,OST27,OST28,DSRCT19
OST2,0.0860186639475587,0.0850742296100822,0.0852377391198447,0.0827863701169031,0.0868374995041832,0.0761790473686205,0.0767148210411817,0.0876918148010652,0.0838666568095279,0.0863848905568078,0.0759644874566036,0.0893399961795694,0.0743830711383745,0.099991464164685,0.0820637090778639,0.1304305444088865,0.0877532529434066,0.0851439662624285,0.1003690055104096,0.1595620613095091,0.0877976223767988,0.0853836875769802,0.0742306109201726,0.0713022599549449,0.0840310202512604,0.0638269169324396,0.0606023136866271,0.0732583860108648,0.0627401641245605,0.1003762862438611,0.0713553605143724,0.0726247907760669,0.112477577708422,0.0900060111482343,0.0988690014757792,0.0852955996628012,0.0795640509463658,0.1342552716879493,0.085819793132783,0.0927257358990506,0.1033776203709009,0.0576267651285539,0.0,0.0646896671612502,0.0696987295816525,0.0537627280893246,0.0575530566192696,0.0597199542627094,0.0595283455439137,0.0527309745531811,0.054827964497553,0.0559421887543206,0.0487204081992019,0.0515531593343853,0.0626345952563783,0.0725267537692827,0.0761468960709316,0.0569569636803829,0.0572181158630558,0.0673671532236004,0.0762107569544949,0.0624280310154194,0.0560801524078133,0.0860989753946231,0.0527681320452653,0.0591317408140543,0.0625732536064835,0.0714070529898694,0.0675145333583163,0.1012808941183471
OST3,0.0907878533674687,0.0925724099533229,0.092143726393442,0.0832325039795642,0.0897421806440119,0.080910101611913,0.0838870281162942,0.0910139221944265,0.0893726091574771,0.0914887616480323,0.0849498125082885,0.087239937173237,0.0760384334250665,0.1014869015984968,0.0787256292118534,0.1198635090299745,0.0807661331288839,0.0803140888896353,0.0961356283124249,0.1628284078932168,0.0901601006111811,0.0912080952948068,0.0781491457395132,0.0740193246993373,0.0879853852234612,0.0617460575879087,0.0653338309436005,0.0849400866962621,0.0766536738253468,0.1001176874993471,0.0759933225986799,0.0744761146013764,0.110337203721898,0.0911724873833394,0.0931038369548878,0.0843422478824002,0.0730774011018419,0.1364660885036695,0.0817966615819671,0.088095792601928,0.1005171020606167,0.0621598431263604,0.0646896671612502,0.0,0.0661951177283785,0.0627717816490188,0.0269036816507042,0.0652013375009909,0.066668439671164,0.057347364350353,0.0609794620720561,0.0532021760870177,0.0651204545720416,0.0642965522062127,0.0574510558352481,0.0768451518593076,0.0590148651026176,0.0627311133158562,0.0593137243933658,0.050857295062587,0.0784743969831753,0.0528206160428883,0.0663882457632357,0.0706771514506884,0.0619345275376994,0.0743877969449297,0.0752899463206843,0.0637215880059532,0.0607218211199705,0.0975928065782532
OST4,0.0903048832138393,0.091034519794284,0.090637903203865,0.0829314970901419,0.0892140652872294,0.089343339957814,0.0854712677548967,0.0892655129175457,0.0882331367404732,0.1018975445998188,0.0891669667389477,0.0872422022274416,0.0838268688396336,0.1003829726447434,0.0895094403300453,0.1166018161481463,0.0888734533578114,0.0851618230976822,0.0999349417581106,0.1686974977028285,0.1076767383707645,0.0939514249604506,0.0849140222731537,0.0903003714821951,0.1021420485333456,0.0731370515844933,0.0762340542177906,0.089985249980076,0.0922265617343791,0.1010267170264798,0.0900764670590097,0.0836691662816013,0.10173644014161,0.0942942538830857,0.0887431219508809,0.0835639232421005,0.0780535558005669,0.1336640285233516,0.0834712863302418,0.0867800405746146,0.0930879196638473,0.0710548274516329,0.0696987295816525,0.0661951177283785,0.0,0.0724647559088571,0.0610662916144242,0.074221671060555,0.0588769796144943,0.0634693067527707,0.057983673072075,0.0692240890413272,0.0748717299921507,0.0679162477020837,0.0668392338630407,0.0813951975677432,0.0682002569867725,0.0772503745849096,0.0649439242669783,0.0716242689672808,0.0956917841885216,0.0638300274832813,0.0784683480423491,0.0759196799004767,0.074286969586595,0.0840974213791304,0.0721185691754917,0.0630373654721425,0.0659825322466561,0.0978472335917264
OST5,0.0927789440725798,0.0910239049640501,0.0923263477132904,0.0861570940729256,0.0924315617870004,0.0857299884465845,0.0846083519740792,0.0919955077778451,0.0880313324730911,0.0987081576436181,0.0840979828146011,0.095890093999522,0.0827947162688783,0.1011265387960622,0.0872062961109042,0.1263086184805358,0.0893307797728202,0.0883563969933252,0.097847713852221,0.1709593193913805,0.1052921887369414,0.0928828565384422,0.0789134412499183,0.0904859800017714,0.1021656120607838,0.0753373957933819,0.0719807229206597,0.0838365732128767,0.0715961879454862,0.1078323409508569,0.0902589744948931,0.0776785456900834,0.111097894074383,0.0984104768336311,0.0957031458836737,0.0883568806686491,0.0802658941938089,0.1345539589350284,0.0829448220678359,0.0918105470425617,0.0945976886799338,0.0729805804949808,0.0537627280893246,0.0627717816490188,0.0724647559088571,0.0,0.0590855144872954,0.0740143325924771,0.0698629721253356,0.0471743898825537,0.068479619118398,0.0551103562408031,0.0687616730818363,0.073919031603426,0.065274818231373,0.0889249747754479,0.0767054031486413,0.0610729661587454,0.0525898350256944,0.0619663588368639,0.0930566070203762,0.0589187115340545,0.0671643562866424,0.0779572063154486,0.0654905030896513,0.0739761121501757,0.0552392915948276,0.0750652028712591,0.0741338565419689,0.0962763058504594
OST6,0.0850823370394805,0.0866192932661281,0.0860467712417638,0.0780295801944348,0.0839192753059179,0.075971565208278,0.077926407981148,0.0859892122707911,0.0841109226989083,0.0859010891706842,0.0789184425539713,0.0825291999100031,0.0707145320400692,0.0970886976148025,0.0757596966362655,0.1203998512893078,0.0792749444438403,0.0786484121227245,0.0946682567227172,0.1580723070831504,0.090603610215009,0.0888336655567368,0.0782542596248403,0.0745410526755153,0.0873875550142919,0.0599296496813271,0.0651260323475049,0.0808480824037511,0.0715365825578678,0.0950672691026591,0.0724742020186132,0.0685115424198061,0.1064678377699874,0.0853696474320844,0.0917466614667695,0.0801257479791584,0.0727425180532787,0.1299377813897044,0.0779710160383045,0.084027738769512,0.09670192477035,0.0583084160794926,0.0575530566192696,0.0269036816507042,0.0610662916144242,0.0590855144872954,0.0,0.0584260901061663,0.0633206332841092,0.0522167594472151,0.0550483388806621,0.0580580383825491,0.0597997634986489,0.0586893495761824,0.05450426332681,0.0693996345052418,0.0601071056989994,0.0610675377836717,0.0575092250607586,0.0543995819782432,0.0750828472291742,0.0541885624396744,0.0611936876441954,0.0735996415082416,0.0543082643997864,0.0684214517966476,0.0708495852147095,0.0649472109457806,0.0598279961973889,0.0956636097527488
OST7,0.0935763725162392,0.0943752075971136,0.0948974934151212,0.0871779722765285,0.0923000185755809,0.0807480118988025,0.0851990721304437,0.0952130427690624,0.093598871687155,0.0836744022365586,0.0836261019195505,0.0865492221068934,0.0762944333851595,0.1115101944835932,0.0818134745202719,0.1335404875832873,0.0874883695208606,0.0898612529983039,0.1067554005799372,0.1535198774534324,0.090032811190933,0.0948856245700448,0.0923848657269857,0.063847678077147,0.08670849758071,0.0619976929402255,0.069143486473574,0.0864191015245728,0.0595716423971093,0.1053779392230523,0.0512215364888873,0.0789217239401171,0.1226792987806139,0.0926752693313096,0.1085933209572744,0.0901360314944325,0.0871450484455571,0.1431753555175312,0.0917038190477548,0.0981402145688767,0.1168861574597258,0.0492717857366955,0.0597199542627094,0.0652013375009909,0.074221671060555,0.0740143325924771,0.0584260901061663,0.0,0.0623856935281764,0.0672986954549992,0.0545976497138891,0.0695830913960689,0.0554803996285301,0.0495997706206807,0.0551228284635274,0.0511651556917228,0.0785136177138033,0.0582521622992852,0.0703712783577641,0.0669648939275955,0.0498832141477663,0.073838162156941,0.0509254294289017,0.0986901287198512,0.0424126725440545,0.0560909417800392,0.0813188917826202,0.0731568471091008,0.0663932168326315,0.1102128206626569
OST8,0.0893860078682076,0.0942260192594036,0.0903281604381924,0.0864499080588534,0.0895472584023069,0.087494469337406,0.086047093538316,0.0922818583579669,0.0909916373077416,0.0982317891155653,0.0891779056383117,0.0875074466925024,0.0823586869972713,0.1092026793174851,0.0859447028658208,0.1222133339448196,0.0852964515982711,0.088098651553758,0.1035010880484729,0.1634858491305922,0.1029355923995705,0.0978878320497398,0.0880544322031832,0.0790970101991796,0.0977988237806133,0.0675485316497209,0.0736516268741711,0.0847493474062382,0.0791004782355441,0.0995328237750519,0.0729867536578614,0.0845072918026423,0.1092005805422443,0.0927511204944424,0.0990656520221045,0.0867753513235891,0.0797739167774203,0.1401962470289898,0.0896103118009604,0.094756154547112,0.1042828527804391,0.0536369413151983,0.0595283455439137,0.066668439671164,0.0588769796144943,0.0698629721253356,0.0633206332841092,0.0623856935281764,0.0,0.0630693687419061,0.0536848145578173,0.0635849570810768,0.069332751788902,0.0575402463826759,0.0647212227132353,0.0695156840352767,0.0687671071927566,0.0682752521319463,0.0630102636860057,0.0687409006171825,0.080440010572771,0.0710449374906429,0.0618779602545216,0.088169214677393,0.0633586752815403,0.0741843956080843,0.076121898522075,0.0608823171805638,0.0618751863541454,0.1037597214699571
OST9,0.0889977908871146,0.0874264796604368,0.088784445838738,0.080806276187639,0.0872474180405945,0.0799521099596826,0.0798069950825553,0.0876762428982745,0.0842554082638096,0.0923699652558621,0.0798076506839038,0.0867905880476455,0.0772361633094812,0.0995243796236256,0.0822116312461033,0.1189201531718271,0.0841346303663055,0.0837002052708566,0.0966022869045028,0.1614903372173164,0.1001315524018321,0.0922287952412172,0.0790961071237306,0.0827529631078804,0.0968965429487025,0.0668174091412764,0.0644839338951449,0.0795557291552237,0.0718708836461288,0.1044857805471369,0.0805438299472523,0.0737886699665478,0.108144264110304,0.093014220811335,0.0928907207297127,0.0840133404961086,0.0755527649361296,0.1327437815267692,0.0782744245548869,0.0858771587857807,0.0945531045779937,0.0675930271063478,0.0527309745531811,0.057347364350353,0.0634693067527707,0.0471743898825537,0.0522167594472151,0.0672986954549992,0.0630693687419061,0.0,0.0581413523785405,0.0611493615353842,0.060817555827219,0.0653281233294983,0.0615833133282636,0.082579349175278,0.0698754220593708,0.0584201040431523,0.0499119387576966,0.0595519804042734,0.0858119739974061,0.0578881839509937,0.0647161035435942,0.0746803080115526,0.0605259486567458,0.0680664713292338,0.0590954995230114,0.0666756248318165,0.0655596592021795,0.0945183470496306
OST10,0.0861550909542122,0.0844940967502419,0.0858740089254748,0.0777886471342419,0.083894276235299,0.0754372151922457,0.0775509516701261,0.0852140212508876,0.0807713036884846,0.086249251013406,0.0780647967306616,0.0808588843524819,0.0697415975293608,0.0990784867317666,0.0763440750863166,0.1196983535372852,0.0795347937669626,0.0797180447818709,0.0957171531093884,0.1597909992256046,0.0926248493795426,0.0862928750783112,0.0816720048157565,0.0700329124630635,0.0870628883457499,0.0560788077808945,0.0633637204740435,0.0795699951376429,0.0700381659885114,0.0979915538747734,0.0669052147828548,0.0741615433993026,0.1107159980968074,0.0882321970618673,0.0947153095305519,0.0804719272005998,0.0748074937223605,0.1343923019096653,0.0820485534903987,0.0867004235963385,0.1010343874283293,0.0577392738334561,0.054827964497553,0.0609794620720561,0.057983673072075,0.068479619118398,0.0550483388806621,0.0545976497138891,0.0536848145578173,0.0581413523785405,0.0,0.0666859593563717,0.0603024130894575,0.0497781194212943,0.0566709326602147,0.06532076917148,0.070805202356462,0.0625026866140482,0.0626283738908922,0.0677660627536419,0.0734342029944631,0.0645775250279568,0.0570085706026713,0.0860650926139999,0.0550053487103569,0.0655678751250101,0.0692318958688197,0.0603262845336321,0.0566091606291599,0.0958502466823262
OST11,0.0893501144974503,0.0952860394428039,0.0914853386918309,0.0879141187820559,0.0912835740914617,0.0872851634002664,0.0861287318732964,0.0931259653189001,0.0905100126997416,0.0989838859535054,0.0887945909484286,0.0942519753342054,0.0831620163036847,0.1058946609215969,0.0872258467562237,0.1249864565328405,0.0869612259756519,0.0866201246980072,0.1009314604220014,0.1661868590368535,0.0976910640558976,0.0947093835485625,0.0767405164131735,0.0789766536962866,0.0944844793361471,0.0696036686357624,0.0670628397972903,0.0818262172968673,0.0801546326278947,0.1009285099663226,0.0829637819823394,0.0800111152978049,0.107133486360579,0.0943924852352769,0.0931337288322307,0.0878102349772724,0.0758034871144898,0.140611525098783,0.0885210122653083,0.0946758820848358,0.1019464798167377,0.0631510958524221,0.0559421887543206,0.0532021760870177,0.0692240890413272,0.0551103562408031,0.0580580383825491,0.0695830913960689,0.0635849570810768,0.0611493615353842,0.0666859593563717,0.0,0.064853814554124,0.0637075842096242,0.0615140278845041,0.0820133580713451,0.0610814296065854,0.0601764383594146,0.0553437746063907,0.0590384042808031,0.0881539296243808,0.0526087883150041,0.0669368786659829,0.0763320919693333,0.0674951750498737,0.0813738442822577,0.0713378816876992,0.071127745394357,0.0708303719287697,0.1014906260312214
OST12,0.0838948747667425,0.0829693032245818,0.0833942489337543,0.0814470891906289,0.083251019296331,0.0746518895919352,0.0753647481357406,0.0861991711709726,0.0839957388978494,0.0815450097414969,0.0738393753843665,0.0847069357056971,0.0719380966937349,0.0976183680917288,0.079410457354619,0.1310596022821492,0.0843608245510322,0.0818836854615663,0.0976742221669901,0.1564200784606941,0.0827686818657035,0.0903777722945863,0.0791482905773272,0.0680128024967342,0.0803863163469207,0.0682416802280367,0.0621071376198456,0.0757480979709049,0.0672153560536668,0.0981717471744472,0.0705275792397953,0.0731060241559693,0.1119567762528093,0.0858049621908974,0.1003138004502606,0.0860330520163578,0.0814254214103473,0.1343293672390864,0.0829009583180659,0.0927936037067282,0.1064830329966325,0.0617717059744313,0.0487204081992019,0.0651204545720416,0.0748717299921507,0.0687616730818363,0.0597997634986489,0.0554803996285301,0.069332751788902,0.060817555827219,0.0603024130894575,0.064853814554124,0.0,0.0525785767424557,0.0631720360408228,0.0759809070982959,0.0728060891523081,0.0588571351198,0.0648401218457239,0.0715143311021819,0.070020862626749,0.0666600840309708,0.061700612384426,0.0871989380198661,0.0546198779438272,0.0600018519731604,0.0734650885574454,0.0764060890840034,0.0713046540382805,0.0997152833610883
OST13,0.0857360242819118,0.0886690012992796,0.085872724698174,0.0832015240200309,0.0842105849531355,0.0781951337842299,0.0801655677592318,0.0874176900055616,0.0862736482319762,0.0874782526817195,0.0827248726395342,0.0848881230020529,0.0735706733937275,0.1048619675137371,0.0813928503752961,0.1296767551399972,0.0850712325185472,0.084481912673382,0.1012433186225559,0.1586445576548465,0.0884906766910413,0.0902108810901836,0.0832143757852336,0.0652359120416221,0.0834754781465781,0.0626072699897909,0.0646131114615984,0.080961530424681,0.0702511129805312,0.0972078491999327,0.0598024717044072,0.0764141222889237,0.1140367992932366,0.0885195280746099,0.1017653472308047,0.084752273299963,0.080286118640044,0.1409228986966624,0.0902480069263481,0.0943641636055711,0.1103068484994739,0.0515814738962204,0.0515531593343853,0.0642965522062127,0.0679162477020837,0.073919031603426,0.0586893495761824,0.0495997706206807,0.0575402463826759,0.0653281233294983,0.0497781194212943,0.0637075842096242,0.0525785767424557,0.0,0.0603241770836952,0.0603774361091469,0.0735629802657214,0.063812687086057,0.0685757100826911,0.0713933698183874,0.0665960528180538,0.0704455948011086,0.0514408346185759,0.0922615914850129,0.0535984014258023,0.0658830481573647,0.0798290155571192,0.0671780303965422,0.0616424474839432,0.1047945245739074
OST14,0.0943036030672572,0.0970134861499027,0.096695545513117,0.0875137398780912,0.0938619861939285,0.0845937803449133,0.0875684724624268,0.0964708084035432,0.09489650588393,0.089126349559356,0.0852107234317781,0.0872314560343838,0.0785640939312257,0.1052382776886658,0.082798238810688,0.1287390916763291,0.0886686061807067,0.0887681325139743,0.1012896790683911,0.1622743147719007,0.0951576700911701,0.0943473537003986,0.0907030142842386,0.0746524774171774,0.0938579625375604,0.0664061274653817,0.0740904608300475,0.0890981850125153,0.0621056429856,0.1031649355950755,0.0699958199859359,0.0726151178745057,0.1163723070380037,0.0930931685801422,0.1028448021561778,0.0861050562821783,0.0818274963148572,0.132889347315519,0.086262361541842,0.0915756429661234,0.1061154344288838,0.0611839302399211,0.0626345952563783,0.0574510558352481,0.0668392338630407,0.065274818231373,0.05450426332681,0.0551228284635274,0.0647212227132353,0.0615833133282636,0.0566709326602147,0.0615140278845041,0.0631720360408228,0.0603241770836952,0.0,0.0671229794369868,0.0729332033406236,0.0571302766459986,0.0569194264296091,0.0629210698187238,0.065861087301518,0.0658197677409825,0.0569554213706194,0.0879980545557022,0.0477939954327433,0.0645778100697729,0.0740628884054442,0.0718028972208936,0.0640804373880535,0.1062270777199085
OST15,0.0985163305934105,0.1022436190553222,0.1000627125592087,0.0986901568943387,0.0974145137085877,0.092106593526196,0.0940271947366497,0.1008639836670011,0.1001863018799411,0.0957806509249865,0.0965486250070536,0.0956115330930452,0.0863463674249866,0.1210909299726228,0.0920077757333232,0.1353884989777646,0.0946698795074537,0.0965018163981609,0.1144604252694055,0.1632030099164402,0.0985066849213724,0.1047125780945194,0.1005527885627437,0.0728429115412773,0.0941496912592151,0.0726362958317671,0.0806841945146048,0.0905707951013614,0.0770325078659958,0.1059839369489954,0.0580405325987149,0.0870193513768728,0.1250528607481812,0.0977066897463425,0.1148932797503138,0.0958862476257483,0.0923775336605828,0.1483361285822595,0.100722268128736,0.1037559447560024,0.1224142383355829,0.0591104288451417,0.0725267537692827,0.0768451518593076,0.0813951975677432,0.0889249747754479,0.0693996345052418,0.0511651556917228,0.0695156840352767,0.082579349175278,0.06532076917148,0.0820133580713451,0.0759809070982959,0.0603774361091469,0.0671229794369868,0.0,0.0860931681524824,0.0762168207533521,0.0845335254085272,0.0829165346988892,0.0647721296712522,0.087212382877367,0.063448181556519,0.1103034177836532,0.0591531140796151,0.0760099164509607,0.0948940858173447,0.078277209857932,0.0736159619123854,0.1167571228582194
OST16,0.0888744675390412,0.0943295650191579,0.0918621507742795,0.0830690077382281,0.0885068652444806,0.0905684897337828,0.0877129119396519,0.090285198921402,0.0872525707517668,0.1001925861455168,0.0940967320424892,0.0822992627524934,0.0851908266212238,0.0997967739187944,0.0875404436102802,0.1066936007076453,0.0801900303867495,0.0789074217603678,0.0987442339753362,0.1732655854553614,0.1079264687727045,0.0960474748199872,0.0823469037185212,0.0878346156439063,0.1019068799466342,0.0762870896537639,0.0748261661446073,0.0826725104308976,0.0984926075323503,0.093066087242224,0.0886769052693257,0.0838870632988266,0.089376028109149,0.0870710850201804,0.0797233642052182,0.080252108840652,0.0735548536116234,0.1347569535993252,0.0776227906722934,0.0839906208023739,0.0895786520476178,0.0748330670870145,0.0761468960709316,0.0590148651026176,0.0682002569867725,0.0767054031486413,0.0601071056989994,0.0785136177138033,0.0687671071927566,0.0698754220593708,0.070805202356462,0.0610814296065854,0.0728060891523081,0.0735629802657214,0.0729332033406236,0.0860931681524824,0.0,0.0769781385991713,0.0704455154707415,0.065401524103558,0.0969623098637849,0.0542356777512823,0.0830265038513496,0.0672269214527011,0.0778877273607831,0.0919284030830878,0.0838584826170383,0.0681792461763479,0.075803429523753,0.0953471740030117
OST17,0.0887844333204511,0.089784787681734,0.0900914883470716,0.0834615375496242,0.0875747312404639,0.0771360862841409,0.0800599412375546,0.0899275721065004,0.0866405211996414,0.0826140388685344,0.0773020755825031,0.0873068683450522,0.074485275518003,0.1020728836934365,0.078728157395574,0.1293924110662238,0.083230022348014,0.0836486477233368,0.0975437436582339,0.1523176311512151,0.0923413833789736,0.0945075119169834,0.0861008467119684,0.0716792981688169,0.0912719071986787,0.0647979432534255,0.0634450508214647,0.0799933554646597,0.0603614620952549,0.1045894996527768,0.0672474976932798,0.0736361398499256,0.1179033736895139,0.091320762584401,0.1039397615825194,0.0870215054884476,0.0803360362130291,0.1392441830144372,0.0843842547244757,0.0950733492415473,0.1097796697967106,0.057495287209909,0.0569569636803829,0.0627311133158562,0.0772503745849096,0.0610729661587454,0.0610675377836717,0.0582521622992852,0.0682752521319463,0.0584201040431523,0.0625026866140482,0.0601764383594146,0.0588571351198,0.063812687086057,0.0571302766459986,0.0762168207533521,0.0769781385991713,0.0,0.0549223528035374,0.0669367784597059,0.069287388893783,0.0702323075314911,0.0566611736582468,0.0931134881960866,0.0562211405207625,0.0559132931908894,0.0665806294088891,0.0734785631732228,0.0672896318832018,0.1006852864203525
OST18,0.0890380255049351,0.0896987895472944,0.090152614382835,0.0842110339387402,0.0893045661229516,0.0828036546161113,0.0822053977850655,0.0888838937132212,0.0882307598642774,0.0944358625519855,0.0809426440429393,0.0906613075181868,0.080657210507154,0.0991865178902716,0.0854874626850262,0.1235868889818454,0.0884154140808145,0.0861623753398737,0.0977694173266257,0.1660496522748193,0.1012224337430708,0.0937930638721536,0.0822271527202865,0.0846973863349931,0.0990845483538345,0.0712830691967715,0.0698080006900903,0.0838718412157061,0.0730803628889416,0.103812198257936,0.0848943882639837,0.0767098219824906,0.1102828814204684,0.0943416194253441,0.0972759479903734,0.0873206396449602,0.0791760734979766,0.1348012749775224,0.083422479669431,0.0905675037895889,0.098847049633759,0.0660533807576729,0.0572181158630558,0.0593137243933658,0.0649439242669783,0.0525898350256944,0.0575092250607586,0.0703712783577641,0.0630102636860057,0.0499119387576966,0.0626283738908922,0.0553437746063907,0.0648401218457239,0.0685757100826911,0.0569194264296091,0.0845335254085272,0.0704455154707415,0.0549223528035374,0.0,0.0657922960925594,0.0839288438333739,0.0600510257873176,0.0650025349294973,0.0760792142429652,0.0630501236608092,0.0710132251685943,0.0597761954148329,0.072712592767852,0.0686438664451799,0.0979381305514831
OST19,0.0966341138294402,0.100945472035406,0.0992492007575275,0.0887179835781595,0.0967081075724197,0.0899025641705481,0.0909842980504074,0.0989768402088085,0.0955065856723006,0.0976829051503507,0.0902441611816376,0.0938221052486307,0.0843391038687708,0.1108013497184925,0.085496164003896,0.1208030653592297,0.0848287679222971,0.0862105420283207,0.1015875970220535,0.1672095701604112,0.1009980946006685,0.0969945292107549,0.0835900257976964,0.0816170862794711,0.0986492628843482,0.0684172236621726,0.0717958139805661,0.0866398633709587,0.0786331971552437,0.1091940491661151,0.0811726345136906,0.0828007381131961,0.1142245844428624,0.0999964565140246,0.0978662474247595,0.0895218167538875,0.075679382450387,0.1434848771887345,0.0885021532084217,0.0957952756345474,0.103944281633709,0.0671168280043846,0.0673671532236004,0.050857295062587,0.0716242689672808,0.0619663588368639,0.0543995819782432,0.0669648939275955,0.0687409006171825,0.0595519804042734,0.0677660627536419,0.0590384042808031,0.0715143311021819,0.0713933698183874,0.0629210698187238,0.0829165346988892,0.065401524103558,0.0669367784597059,0.0657922960925594,0.0,0.0826087136283626,0.0600770437492843,0.0651997146927514,0.0771911743279791,0.0623859168507528,0.074708765727488,0.0786065660663717,0.0656355005388321,0.0658028075813023,0.1043688005751812
OST20,0.1075574608992372,0.1081698323271078,0.1083174435923894,0.1018775983275507,0.1059514402289518,0.0895126549537431,0.0987571413437693,0.1097964717439167,0.1098324673828621,0.0907306641658971,0.0929891190514664,0.0974446664861302,0.0878694862737466,0.1230554428872862,0.0903780794483017,0.1528555142734269,0.102224294554919,0.1050869031363736,0.1175571217177133,0.1541408215558733,0.0932826261420086,0.1075906694148414,0.1091706142030131,0.0707204880059611,0.0945116878010434,0.0719286114688074,0.0831960970847418,0.1041102284141613,0.0608225529969313,0.1181462232992891,0.0556135449786767,0.0910185533795987,0.1420254563291217,0.1052254454133188,0.1264977268693114,0.10622914798896,0.10146544185597,0.1534902024634716,0.1043680108071425,0.1131694893447046,0.1335673569631137,0.0625288327273042,0.0762107569544949,0.0784743969831753,0.0956917841885216,0.0930566070203762,0.0750828472291742,0.0498832141477663,0.080440010572771,0.0858119739974061,0.0734342029944631,0.0881539296243808,0.070020862626749,0.0665960528180538,0.065861087301518,0.0647721296712522,0.0969623098637849,0.069287388893783,0.0839288438333739,0.0826087136283626,0.0,0.0946902306264934,0.0574307628475679,0.1114097089304139,0.0500790011641455,0.0629943644056942,0.0971818668470514,0.0928297154636202,0.0796168215589389,0.1266361375080142
OST21,0.0919464333812256,0.0926019992138256,0.0937454572898906,0.0836150757801637,0.0925323574660508,0.0868331827231671,0.0862173187842937,0.0920234215535925,0.0870205871173654,0.0975924380919158,0.0874717004352559,0.0885991856333852,0.082894040061459,0.0979862305005125,0.0862188145200821,0.1146524459767303,0.0838774121064811,0.0812782527518137,0.0953003246725128,0.1734127424098452,0.1040647785398841,0.0885165701887248,0.0737160688635441,0.0861848949534075,0.1003561230078048,0.0711909530238905,0.0688290064991304,0.0823056867514725,0.0876759205655116,0.1034356572784111,0.0910414935024439,0.0796853626603096,0.1000748738211055,0.0948695312079206,0.0833623577111846,0.0838895434518803,0.0740225803901268,0.1358061402674387,0.0795457217793213,0.0852698597924316,0.0877232385310408,0.0759291476727044,0.0624280310154194,0.0528206160428883,0.0638300274832813,0.0589187115340545,0.0541885624396744,0.073838162156941,0.0710449374906429,0.0578881839509937,0.0645775250279568,0.0526087883150041,0.0666600840309708,0.0704455948011086,0.0658197677409825,0.087212382877367,0.0542356777512823,0.0702323075314911,0.0600510257873176,0.0600770437492843,0.0946902306264934,0.0,0.0772392127873611,0.065564455496262,0.0691638420775933,0.0820283881731412,0.0662385389274623,0.0690042464008636,0.0717781376361208,0.0930744401934294
OST22,0.0955761906261826,0.0967121983381538,0.0960969016194587,0.0920070114877206,0.0941778021096288,0.0812871387516534,0.0872708041659073,0.0969054720724998,0.0947678882475268,0.0903258267837836,0.0850812673294282,0.0924498817940961,0.0776840834964024,0.1127037667001266,0.0823592404890491,0.1368277657752937,0.0897890795108534,0.0913575375998084,0.1061076225011158,0.1552833006680751,0.0943762575833888,0.0991806132476061,0.0919654872634763,0.0673882548455369,0.0913998663618558,0.0617188216272086,0.0678400207838859,0.0855746019449134,0.0537170927870783,0.105793029748165,0.057261462152942,0.0772223353758079,0.1249327559548254,0.0947850363993853,0.1089534439487645,0.0890675310468138,0.0812440593272308,0.1433798800069055,0.0932707592434782,0.0978712517667806,0.1147528581896399,0.0551697165406217,0.0560801524078133,0.0663882457632357,0.0784683480423491,0.0671643562866424,0.0611936876441954,0.0509254294289017,0.0618779602545216,0.0647161035435942,0.0570085706026713,0.0669368786659829,0.061700612384426,0.0514408346185759,0.0569554213706194,0.063448181556519,0.0830265038513496,0.0566611736582468,0.0650025349294973,0.0651997146927514,0.0574307628475679,0.0772392127873611,0.0,0.0977927206374902,0.0413438658440971,0.0604726651341187,0.0768248043878311,0.0742348959126942,0.0644349005381832,0.1095728853555471
